Week #,Report #,Report Date,Futures Based On,Unfixed Call Sales,Chg Sales,Unfixed Call Purchases,Chg Purchases,At Close,Chg At Close,Yr,Month,Old/New,Report Year
1,2,01/04/2008,December 2009,3186,13,141,0,816,233,2009,12,new2,2008
1,2,01/04/2008,March 2010,989,0,0,0,30,0,2010,3,new2,2008
1,2,01/04/2008,May 2010,53,0,0,0,0,0,2010,5,new2,2008
1,2,01/04/2008,July 2010,148,0,132,132,573,548,2010,7,new2,2008
1,2,01/04/2008,December 2010,148,0,0,0,0,0,2010,12,new3,2008
1,2,01/04/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
1,2,01/04/2008,Totals,66725,409,9147,942,245592,14154,,,total,2008
2,3,01/11/2008,March 2008,18972,-842,1443,-1014,146343,6100,2008,3,old,2008
2,3,01/11/2008,May 2008,10519,877,1451,103,29224,2670,2008,5,old,2008
2,3,01/11/2008,July 2008,17218,1305,1020,75,30390,2019,2008,7,old,2008
2,3,01/11/2008,October 2008,3148,958,139,-70,502,33,2008,10,old,2008
2,3,01/11/2008,December 2008,11591,1054,3704,532,48881,2524,2008,12,new1,2008
2,3,01/11/2008,March 2009,1537,183,0,0,1657,-105,2009,3,new1,2008
2,3,01/11/2008,May 2009,243,0,738,30,332,8,2009,5,new1,2008
2,3,01/11/2008,July 2009,2405,0,35,0,94,1,2009,7,new1,2008
2,3,01/11/2008,October 2009,74,0,0,0,0,0,2009,10,new1,2008
2,3,01/11/2008,December 2009,3186,0,147,6,1047,231,2009,12,new2,2008
2,3,01/11/2008,March 2010,989,0,0,0,30,0,2010,3,new2,2008
2,3,01/11/2008,May 2010,53,0,0,0,0,0,2010,5,new2,2008
2,3,01/11/2008,July 2010,148,0,132,0,1184,611,2010,7,new2,2008
2,3,01/11/2008,October 2010,0,0,0,0,1,1,2010,10,new2,2008
2,3,01/11/2008,December 2010,148,0,0,0,2,2,2010,12,new3,2008
2,3,01/11/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
2,3,01/11/2008,Totals,70260,3535,8809,-338,259687,14095,,,total,2008
3,4,01/18/2008,March 2008,18521,-451,1246,-197,149128,2785,2008,3,old,2008
3,4,01/18/2008,May 2008,11028,509,936,-515,37395,8171,2008,5,old,2008
3,4,01/18/2008,July 2008,18023,805,1189,169,32391,2001,2008,7,old,2008
3,4,01/18/2008,October 2008,3174,26,267,128,518,16,2008,10,old,2008
3,4,01/18/2008,December 2008,12084,493,7260,3556,57484,8603,2008,12,new1,2008
3,4,01/18/2008,March 2009,1595,58,159,159,1994,337,2009,3,new1,2008
3,4,01/18/2008,May 2009,265,22,124,-614,337,5,2009,5,new1,2008
3,4,01/18/2008,July 2009,2546,141,499,464,94,0,2009,7,new1,2008
3,4,01/18/2008,October 2009,74,0,220,220,0,0,2009,10,new1,2008
3,4,01/18/2008,December 2009,3312,126,147,0,1145,98,2009,12,new2,2008
3,4,01/18/2008,March 2010,1002,13,0,0,34,4,2010,3,new2,2008
3,4,01/18/2008,May 2010,66,13,0,0,0,0,2010,5,new2,2008
3,4,01/18/2008,July 2010,148,0,132,0,1294,110,2010,7,new2,2008
3,4,01/18/2008,October 2010,0,0,0,0,1,0,2010,10,new2,2008
3,4,01/18/2008,December 2010,148,0,0,0,1,-1,2010,12,new3,2008
3,4,01/18/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
3,4,01/18/2008,Totals,72015,1755,12179,3370,281816,22129,,,total,2008
4,5,01/25/2008,March 2008,17206,-1315,1361,115,126904,-22224,2008,3,old,2008
4,5,01/25/2008,May 2008,11093,65,960,24,38774,1379,2008,5,old,2008
4,5,01/25/2008,July 2008,18606,583,957,-232,33468,1077,2008,7,old,2008
4,5,01/25/2008,October 2008,3158,-16,223,-44,701,183,2008,10,old,2008
4,5,01/25/2008,December 2008,12685,601,8660,1400,58531,1047,2008,12,new1,2008
4,5,01/25/2008,March 2009,1706,111,196,37,2215,221,2009,3,new1,2008
4,5,01/25/2008,May 2009,392,127,124,0,329,-8,2009,5,new1,2008
4,5,01/25/2008,July 2009,2611,65,35,-464,96,2,2009,7,new1,2008
4,5,01/25/2008,October 2009,74,0,0,-220,0,0,2009,10,new1,2008
4,5,01/25/2008,December 2009,3335,23,147,0,1176,31,2009,12,new2,2008
4,5,01/25/2008,March 2010,1036,34,0,0,34,0,2010,3,new2,2008
4,5,01/25/2008,May 2010,66,0,0,0,0,0,2010,5,new2,2008
4,5,01/25/2008,July 2010,148,0,132,0,1294,0,2010,7,new2,2008
4,5,01/25/2008,October 2010,0,0,0,0,1,0,2010,10,new2,2008
4,5,01/25/2008,December 2010,148,0,0,0,1,0,2010,12,new3,2008
4,5,01/25/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
4,5,01/25/2008,Totals,72293,278,12795,616,263524,-18292,,,total,2008
5,6,02/01/2008,March 2008,14521,-2685,875,-486,114886,-12018,2008,3,old,2008
5,6,02/01/2008,May 2008,11362,269,971,11,56612,17838,2008,5,old,2008
5,6,02/01/2008,July 2008,19243,637,957,0,34795,1327,2008,7,old,2008
5,6,02/01/2008,October 2008,3393,235,227,4,1641,940,2008,10,old,2008
5,6,02/01/2008,December 2008,13181,496,8678,18,64809,6278,2008,12,new1,2008
5,6,02/01/2008,March 2009,1951,245,196,0,2639,424,2009,3,new1,2008
5,6,02/01/2008,May 2009,414,22,124,0,327,-2,2009,5,new1,2008
5,6,02/01/2008,July 2009,2674,63,35,0,126,30,2009,7,new1,2008
5,6,02/01/2008,October 2009,79,5,0,0,0,0,2009,10,new1,2008
5,6,02/01/2008,December 2009,3335,0,147,0,1404,228,2009,12,new2,2008
5,6,02/01/2008,March 2010,1036,0,0,0,34,0,2010,3,new2,2008
5,6,02/01/2008,May 2010,66,0,0,0,0,0,2010,5,new2,2008
5,6,02/01/2008,July 2010,148,0,0,-132,1296,2,2010,7,new2,2008
5,6,02/01/2008,October 2010,0,0,0,0,1,0,2010,10,new2,2008
5,6,02/01/2008,December 2010,148,0,0,0,6,5,2010,12,new3,2008
5,6,02/01/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
5,6,02/01/2008,Totals,71580,-713,12210,-585,278576,15052,,,total,2008
6,7,02/08/2008,March 2008,13946,-575,708,-167,89240,-25646,2008,3,old,2008
6,7,02/08/2008,May 2008,11935,573,977,6,76003,19391,2008,5,old,2008
6,7,02/08/2008,July 2008,19772,529,1273,316,35667,872,2008,7,old,2008
6,7,02/08/2008,October 2008,3469,76,227,0,1692,51,2008,10,old,2008
6,7,02/08/2008,December 2008,13545,364,8927,249,69342,4533,2008,12,new1,2008
6,7,02/08/2008,March 2009,1954,3,196,0,3257,618,2009,3,new1,2008
6,7,02/08/2008,May 2009,479,65,124,0,336,9,2009,5,new1,2008
6,7,02/08/2008,July 2009,2751,77,499,464,304,178,2009,7,new1,2008
6,7,02/08/2008,October 2009,79,0,220,220,0,0,2009,10,new1,2008
6,7,02/08/2008,December 2009,3298,-37,147,0,1444,40,2009,12,new2,2008
6,7,02/08/2008,March 2010,1060,24,0,0,34,0,2010,3,new2,2008
6,7,02/08/2008,May 2010,66,0,0,0,0,0,2010,5,new2,2008
6,7,02/08/2008,July 2010,148,0,0,0,1325,29,2010,7,new2,2008
6,7,02/08/2008,October 2010,0,0,0,0,1,0,2010,10,new2,2008
6,7,02/08/2008,December 2010,148,0,0,0,6,0,2010,12,new3,2008
6,7,02/08/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
6,7,02/08/2008,Totals,72679,1099,13298,1088,278651,75,,,total,2008
7,8,02/15/2008,March 2008,10801,0,535,0,33825,-55415,2008,3,old,2008
7,8,02/15/2008,May 2008,11784,0,1247,270,111569,35566,2008,5,old,2008
7,8,02/15/2008,July 2008,20591,0,1199,0,39033,3366,2008,7,old,2008
7,8,02/15/2008,October 2008,3586,117,223,-4,1911,219,2008,10,old,2008
7,8,02/15/2008,December 2008,14847,1302,9320,393,71524,2182,2008,12,new1,2008
7,8,02/15/2008,March 2009,2366,412,196,0,3450,193,2009,3,new1,2008
7,8,02/15/2008,May 2009,640,161,124,0,373,37,2009,5,new1,2008
7,8,02/15/2008,July 2009,3000,249,499,0,368,64,2009,7,new1,2008
7,8,02/15/2008,October 2009,78,-1,220,0,5,5,2009,10,new1,2008
7,8,02/15/2008,December 2009,3607,309,147,0,1505,61,2009,12,new2,2008
7,8,02/15/2008,March 2010,1150,90,0,0,50,16,2010,3,new2,2008
7,8,02/15/2008,May 2010,124,58,0,0,0,0,2010,5,new2,2008
7,8,02/15/2008,July 2010,148,0,132,132,1325,0,2010,7,new2,2008
7,8,02/15/2008,October 2010,0,0,0,0,5,4,2010,10,new2,2008
7,8,02/15/2008,December 2010,148,0,0,0,13,7,2010,12,new3,2008
7,8,02/15/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
7,8,02/15/2008,Totals,72899,0,13842,0,264956,-13695,,,total,2008
8,9,02/22/2008,March 2008,446,0,92,-443,5141,-28684,2008,3,old,2008
8,9,02/22/2008,May 2008,15076,3292,1278,31,143868,32299,2008,5,old,2008
8,9,02/22/2008,July 2008,20727,136,1426,227,42419,3386,2008,7,old,2008
8,9,02/22/2008,October 2008,3836,250,225,2,1842,-69,2008,10,old,2008
8,9,02/22/2008,December 2008,15049,202,9195,-125,77963,6439,2008,12,new1,2008
8,9,02/22/2008,March 2009,2313,-53,116,-80,4996,1546,2009,3,new1,2008
8,9,02/22/2008,May 2009,621,-19,144,20,409,36,2009,5,new1,2008
8,9,02/22/2008,July 2009,2863,-137,499,0,404,36,2009,7,new1,2008
8,9,02/22/2008,October 2009,80,2,220,0,5,0,2009,10,new1,2008
8,9,02/22/2008,December 2009,3479,-128,155,8,1684,179,2009,12,new2,2008
8,9,02/22/2008,March 2010,1137,-13,0,0,50,0,2010,3,new2,2008
8,9,02/22/2008,May 2010,111,-13,0,0,0,0,2010,5,new2,2008
8,9,02/22/2008,July 2010,148,0,132,0,1325,0,2010,7,new2,2008
8,9,02/22/2008,October 2010,0,0,0,0,5,0,2010,10,new2,2008
8,9,02/22/2008,December 2010,148,0,0,0,13,0,2010,12,new3,2008
8,9,02/22/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
8,9,02/22/2008,Totals,66063,0,13482,-360,280124,15168,,,total,2008
9,10,02/29/2008,March 2008,38,-408,0,-92,1259,-3882,2008,3,old,2008
9,10,02/29/2008,May 2008,15082,6,1171,-107,150004,6136,2008,5,old,2008
9,10,02/29/2008,July 2008,21001,274,1368,-58,47633,5214,2008,7,old,2008
9,10,02/29/2008,October 2008,3938,102,216,-9,1817,-25,2008,10,old,2008
9,10,02/29/2008,December 2008,15626,577,8873,-322,89892,11929,2008,12,new1,2008
9,10,02/29/2008,March 2009,2493,180,204,88,6585,1589,2009,3,new1,2008
9,10,02/29/2008,May 2009,740,119,202,58,481,72,2009,5,new1,2008
9,10,02/29/2008,July 2009,3062,199,499,0,637,233,2009,7,new1,2008
9,10,02/29/2008,October 2009,80,0,220,0,5,0,2009,10,new1,2008
9,10,02/29/2008,December 2009,3619,140,152,-3,1922,238,2009,12,new2,2008
9,10,02/29/2008,March 2010,1137,0,0,0,50,0,2010,3,new2,2008
9,10,02/29/2008,May 2010,111,0,0,0,0,0,2010,5,new2,2008
9,10,02/29/2008,July 2010,148,0,132,0,1334,9,2010,7,new2,2008
9,10,02/29/2008,October 2010,0,0,0,0,5,0,2010,10,new2,2008
9,10,02/29/2008,December 2010,148,0,0,0,21,8,2010,12,new3,2008
9,10,02/29/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
9,10,02/29/2008,Totals,67252,1189,13037,-445,301645,21521,,,total,2008
10,11,03/07/2008,March 2008,0,-38,0,0,351,-908,2008,3,old,2008
10,11,03/07/2008,May 2008,14379,-703,1071,-100,143738,-6266,2008,5,old,2008
10,11,03/07/2008,July 2008,20647,-354,1432,64,50656,3023,2008,7,old,2008
10,11,03/07/2008,October 2008,4121,183,126,-90,1991,174,2008,10,old,2008
10,11,03/07/2008,December 2008,15582,-44,7592,-1281,84746,-5146,2008,12,new1,2008
10,11,03/07/2008,March 2009,3699,1206,112,-92,7150,565,2009,3,new1,2008
10,11,03/07/2008,May 2009,1646,906,144,-58,471,-10,2009,5,new1,2008
10,11,03/07/2008,July 2009,4677,1615,499,0,825,188,2009,7,new1,2008
10,11,03/07/2008,October 2009,77,-3,220,0,67,62,2009,10,new1,2008
10,11,03/07/2008,December 2009,4452,833,147,-5,2438,516,2009,12,new2,2008
10,11,03/07/2008,March 2010,1060,-77,0,0,50,0,2010,3,new2,2008
10,11,03/07/2008,May 2010,66,-45,0,0,0,0,2010,5,new2,2008
10,11,03/07/2008,July 2010,148,0,132,0,1333,-1,2010,7,new2,2008
10,11,03/07/2008,October 2010,0,0,0,0,5,0,2010,10,new2,2008
10,11,03/07/2008,December 2010,148,0,0,0,35,14,2010,12,new3,2008
10,11,03/07/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
10,11,03/07/2008,Totals,70731,3479,11475,-1562,293856,-7789,,,total,2008
11,12,03/14/2008,March 2008,0,0,0,0,0,-351,2008,3,old,2008
11,12,03/14/2008,May 2008,12763,-1616,1160,89,136678,-7060,2008,5,old,2008
11,12,03/14/2008,July 2008,19892,-755,1333,-99,53830,3174,2008,7,old,2008
11,12,03/14/2008,October 2008,4814,693,133,7,2304,313,2008,10,old,2008
11,12,03/14/2008,December 2008,15883,301,7394,-198,85646,900,2008,12,new1,2008
11,12,03/14/2008,March 2009,4522,823,106,-6,7396,246,2009,3,new1,2008
11,12,03/14/2008,May 2009,2353,707,148,4,562,91,2009,5,new1,2008
11,12,03/14/2008,July 2009,6018,1341,499,0,823,-2,2009,7,new1,2008
11,12,03/14/2008,October 2009,117,40,220,0,67,0,2009,10,new1,2008
11,12,03/14/2008,December 2009,5022,570,147,0,2756,318,2009,12,new2,2008
11,12,03/14/2008,March 2010,1077,17,0,0,50,0,2010,3,new2,2008
11,12,03/14/2008,May 2010,53,-13,10,10,0,0,2010,5,new2,2008
11,12,03/14/2008,July 2010,148,0,132,0,1331,-2,2010,7,new2,2008
11,12,03/14/2008,October 2010,0,0,0,0,5,0,2010,10,new2,2008
11,12,03/14/2008,December 2010,148,0,0,0,36,1,2010,12,new3,2008
11,12,03/14/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
11,12,03/14/2008,Totals,72839,2108,11282,-193,291484,-2372,,,total,2008
12,13,03/21/2008,May 2008,8770,0,1547,387,126487,-10191,2008,5,old,2008
12,13,03/21/2008,July 2008,18726,0,1272,-61,54538,708,2008,7,old,2008
12,13,03/21/2008,October 2008,4212,-602,133,0,2320,16,2008,10,old,2008
12,13,03/21/2008,December 2008,16168,285,6872,-522,87960,2314,2008,12,new1,2008
12,13,03/21/2008,March 2009,4910,388,106,0,7552,156,2009,3,new1,2008
12,13,03/21/2008,May 2009,2548,195,143,-5,546,-16,2009,5,new1,2008
12,13,03/21/2008,July 2009,6459,441,499,0,817,-6,2009,7,new1,2008
12,13,03/21/2008,October 2009,193,76,220,0,69,2,2009,10,new1,2008
12,13,03/21/2008,December 2009,5144,122,147,0,2744,-12,2009,12,new2,2008
12,13,03/21/2008,March 2010,1167,90,0,0,50,0,2010,3,new2,2008
12,13,03/21/2008,May 2010,111,58,10,0,0,0,2010,5,new2,2008
12,13,03/21/2008,July 2010,148,0,132,0,1331,0,2010,7,new2,2008
12,13,03/21/2008,October 2010,0,0,0,0,7,2,2010,10,new2,2008
12,13,03/21/2008,December 2010,148,0,0,0,35,-1,2010,12,new3,2008
12,13,03/21/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
12,13,03/21/2008,Totals,68733,0,11081,-201,284456,-7028,,,total,2008
13,14,03/28/2008,May 2008,6788,-1982,1137,-410,108604,-17883,2008,5,old,2008
13,14,03/28/2008,July 2008,18605,-121,1397,125,58289,3751,2008,7,old,2008
13,14,03/28/2008,October 2008,4239,27,133,0,2313,-7,2008,10,old,2008
13,14,03/28/2008,December 2008,16363,195,7432,560,88410,450,2008,12,new1,2008
13,14,03/28/2008,March 2009,4952,42,106,0,7481,-71,2009,3,new1,2008
13,14,03/28/2008,May 2009,2592,44,148,5,554,8,2009,5,new1,2008
13,14,03/28/2008,July 2009,6544,85,499,0,864,47,2009,7,new1,2008
13,14,03/28/2008,October 2009,207,14,220,0,69,0,2009,10,new1,2008
13,14,03/28/2008,December 2009,5206,62,147,0,2754,10,2009,12,new2,2008
13,14,03/28/2008,March 2010,1167,0,0,0,50,0,2010,3,new2,2008
13,14,03/28/2008,May 2010,111,0,10,0,0,0,2010,5,new2,2008
13,14,03/28/2008,July 2010,148,0,132,0,1331,0,2010,7,new2,2008
13,14,03/28/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
13,14,03/28/2008,December 2010,148,0,0,0,34,-1,2010,12,new3,2008
13,14,03/28/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
13,14,03/28/2008,Totals,67099,-1634,11361,280,270760,-13696,,,total,2008
14,15,04/04/2008,May 2008,4240,0,744,-393,83266,-25338,2008,5,old,2008
14,15,04/04/2008,July 2008,17918,-687,1451,54,78432,20143,2008,7,old,2008
14,15,04/04/2008,October 2008,4327,88,132,-1,2346,33,2008,10,old,2008
14,15,04/04/2008,December 2008,16318,-45,7797,365,89740,1330,2008,12,new1,2008
14,15,04/04/2008,March 2009,4952,0,106,0,7429,-52,2009,3,new1,2008
14,15,04/04/2008,May 2009,2617,25,148,0,557,3,2009,5,new1,2008
14,15,04/04/2008,July 2009,6556,12,499,0,893,29,2009,7,new1,2008
14,15,04/04/2008,October 2009,207,0,220,0,69,0,2009,10,new1,2008
14,15,04/04/2008,December 2009,5219,13,147,0,2847,93,2009,12,new2,2008
14,15,04/04/2008,March 2010,1167,0,0,0,50,0,2010,3,new2,2008
14,15,04/04/2008,May 2010,111,0,10,0,0,0,2010,5,new2,2008
14,15,04/04/2008,July 2010,148,0,132,0,1331,0,2010,7,new2,2008
14,15,04/04/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
14,15,04/04/2008,December 2010,148,0,0,0,34,0,2010,12,new3,2008
14,15,04/04/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
14,15,04/04/2008,Totals,63957,0,11386,25,267001,-3759,,,total,2008
15,16,04/11/2008,May 2008,3462,-778,463,-281,48292,-34974,2008,5,old,2008
15,16,04/11/2008,July 2008,18558,640,1504,53,111242,32810,2008,7,old,2008
15,16,04/11/2008,October 2008,4343,16,113,-19,2380,34,2008,10,old,2008
15,16,04/11/2008,December 2008,16462,144,7744,-53,93270,3530,2008,12,new1,2008
15,16,04/11/2008,March 2009,5210,258,106,0,7692,263,2009,3,new1,2008
15,16,04/11/2008,May 2009,2750,133,143,-5,574,17,2009,5,new1,2008
15,16,04/11/2008,July 2009,6779,223,499,0,1157,264,2009,7,new1,2008
15,16,04/11/2008,October 2009,336,129,220,0,69,0,2009,10,new1,2008
15,16,04/11/2008,December 2009,5219,0,147,0,2971,124,2009,12,new2,2008
15,16,04/11/2008,March 2010,1167,0,0,0,50,0,2010,3,new2,2008
15,16,04/11/2008,May 2010,111,0,10,0,0,0,2010,5,new2,2008
15,16,04/11/2008,July 2010,148,0,132,0,1331,0,2010,7,new2,2008
15,16,04/11/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
15,16,04/11/2008,December 2010,148,0,0,0,37,3,2010,12,new3,2008
15,16,04/11/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
15,16,04/11/2008,Totals,64722,765,11081,-305,269072,2071,,,total,2008
16,17,04/18/2008,May 2008,1926,-1536,259,-204,17012,-31280,2008,5,old,2008
16,17,04/18/2008,July 2008,19011,453,1551,47,127087,15845,2008,7,old,2008
16,17,04/18/2008,October 2008,4376,33,129,16,2391,11,2008,10,old,2008
16,17,04/18/2008,December 2008,16985,523,7954,210,94516,1246,2008,12,new1,2008
16,17,04/18/2008,March 2009,5485,275,84,-22,8111,419,2009,3,new1,2008
16,17,04/18/2008,May 2009,2818,68,143,0,820,246,2009,5,new1,2008
16,17,04/18/2008,July 2009,6899,120,357,-142,1405,248,2009,7,new1,2008
16,17,04/18/2008,October 2009,412,76,362,142,68,-1,2009,10,new1,2008
16,17,04/18/2008,December 2009,5226,7,192,45,3370,399,2009,12,new2,2008
16,17,04/18/2008,March 2010,1167,0,0,0,50,0,2010,3,new2,2008
16,17,04/18/2008,May 2010,124,13,10,0,0,0,2010,5,new2,2008
16,17,04/18/2008,July 2010,148,0,132,0,1331,0,2010,7,new2,2008
16,17,04/18/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
16,17,04/18/2008,December 2010,148,0,0,0,106,69,2010,12,new3,2008
16,17,04/18/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
16,17,04/18/2008,Totals,64754,32,11173,92,256274,-12798,,,total,2008
17,18,04/25/2008,May 2008,276,-1650,0,-259,2527,-14485,2008,5,old,2008
17,18,04/25/2008,July 2008,17822,-1189,1752,201,128783,1696,2008,7,old,2008
17,18,04/25/2008,October 2008,4368,-8,124,-5,2701,310,2008,10,old,2008
17,18,04/25/2008,December 2008,17887,902,8177,223,97062,2546,2008,12,new1,2008
17,18,04/25/2008,March 2009,5739,254,134,50,8515,404,2009,3,new1,2008
17,18,04/25/2008,May 2009,2986,168,160,17,841,21,2009,5,new1,2008
17,18,04/25/2008,July 2009,6908,9,342,-15,1533,128,2009,7,new1,2008
17,18,04/25/2008,October 2009,412,0,377,15,71,3,2009,10,new1,2008
17,18,04/25/2008,December 2009,5296,70,227,35,3362,-8,2009,12,new2,2008
17,18,04/25/2008,March 2010,1167,0,0,0,50,0,2010,3,new2,2008
17,18,04/25/2008,May 2010,111,-13,10,0,0,0,2010,5,new2,2008
17,18,04/25/2008,July 2010,148,0,132,0,1331,0,2010,7,new2,2008
17,18,04/25/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
17,18,04/25/2008,December 2010,148,0,0,0,106,0,2010,12,new3,2008
17,18,04/25/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
17,18,04/25/2008,Totals,63297,-1457,11435,262,246889,-9385,,,total,2008
18,19,05/02/2008,May 2008,26,0,1,1,1602,-925,2008,5,old,2008
18,19,05/02/2008,July 2008,14566,0,1769,17,125362,-3421,2008,7,old,2008
18,19,05/02/2008,October 2008,4368,0,124,0,2673,-28,2008,10,old,2008
18,19,05/02/2008,December 2008,18784,897,8032,-145,100704,3642,2008,12,new1,2008
18,19,05/02/2008,March 2009,6721,982,134,0,9239,724,2009,3,new1,2008
18,19,05/02/2008,May 2009,3230,244,288,128,1444,603,2009,5,new1,2008
18,19,05/02/2008,July 2009,6908,0,342,0,1647,114,2009,7,new1,2008
18,19,05/02/2008,October 2009,412,0,377,0,74,3,2009,10,new1,2008
18,19,05/02/2008,December 2009,5296,0,257,30,3479,117,2009,12,new2,2008
18,19,05/02/2008,March 2010,1167,0,0,0,50,0,2010,3,new2,2008
18,19,05/02/2008,May 2010,111,0,10,0,0,0,2010,5,new2,2008
18,19,05/02/2008,July 2010,148,0,132,0,1331,0,2010,7,new2,2008
18,19,05/02/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
18,19,05/02/2008,December 2010,148,0,0,0,106,0,2010,12,new3,2008
18,19,05/02/2008,March 2011,29,0,0,0,0,0,2011,3,new3,2008
18,19,05/02/2008,Totals,61914,0,11466,31,247718,829,,,total,2008
19,20,05/09/2008,May 2008,0,-26,0,-1,305,-1297,2008,5,old,2008
19,20,05/09/2008,July 2008,13937,-629,1917,148,125337,-25,2008,7,old,2008
19,20,05/09/2008,October 2008,4348,-20,124,0,2953,280,2008,10,old,2008
19,20,05/09/2008,December 2008,19032,248,7595,-437,103354,2650,2008,12,new1,2008
19,20,05/09/2008,March 2009,6923,202,131,-3,10672,1433,2009,3,new1,2008
19,20,05/09/2008,May 2009,3263,33,288,0,1399,-45,2009,5,new1,2008
19,20,05/09/2008,July 2009,6928,20,342,0,1688,41,2009,7,new1,2008
19,20,05/09/2008,October 2009,585,173,377,0,74,0,2009,10,new1,2008
19,20,05/09/2008,December 2009,5296,0,271,14,3669,190,2009,12,new2,2008
19,20,05/09/2008,March 2010,1167,0,0,0,50,0,2010,3,new2,2008
19,20,05/09/2008,May 2010,111,0,10,0,6,6,2010,5,new2,2008
19,20,05/09/2008,July 2010,148,0,132,0,1332,1,2010,7,new2,2008
19,20,05/09/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
19,20,05/09/2008,December 2010,148,0,0,0,108,2,2010,12,new3,2008
19,20,05/09/2008,March 2011,29,0,0,0,6,6,2011,3,new3,2008
19,20,05/09/2008,Totals,61915,1,11187,-279,250960,3242,,,total,2008
20,21,05/16/2008,May 2008,0,0,0,0,0,-305,2008,5,old,2008
20,21,05/16/2008,July 2008,13948,11,1906,-11,126952,1615,2008,7,old,2008
20,21,05/16/2008,October 2008,4596,248,124,0,3139,186,2008,10,old,2008
20,21,05/16/2008,December 2008,19837,805,7653,58,109233,5879,2008,12,new1,2008
20,21,05/16/2008,March 2009,7090,167,180,49,11692,1020,2009,3,new1,2008
20,21,05/16/2008,May 2009,3267,4,288,0,1466,67,2009,5,new1,2008
20,21,05/16/2008,July 2009,7196,268,342,0,1807,119,2009,7,new1,2008
20,21,05/16/2008,October 2009,585,0,377,0,99,25,2009,10,new1,2008
20,21,05/16/2008,December 2009,5777,481,534,263,3794,125,2009,12,new2,2008
20,21,05/16/2008,March 2010,1299,132,0,0,50,0,2010,3,new2,2008
20,21,05/16/2008,May 2010,155,44,10,0,9,3,2010,5,new2,2008
20,21,05/16/2008,July 2010,148,0,132,0,1331,-1,2010,7,new2,2008
20,21,05/16/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
20,21,05/16/2008,December 2010,148,0,0,0,108,0,2010,12,new3,2008
20,21,05/16/2008,March 2011,42,13,0,0,12,6,2011,3,new3,2008
20,21,05/16/2008,Totals,64088,2173,11546,359,259699,8739,,,total,2008
21,22,05/23/2008,July 2008,11494,-2454,2178,272,120412,-6540,2008,7,old,2008
21,22,05/23/2008,October 2008,4595,-1,124,0,3839,700,2008,10,old,2008
21,22,05/23/2008,December 2008,19875,38,7701,48,118797,9564,2008,12,new1,2008
21,22,05/23/2008,March 2009,7330,240,206,26,14949,3257,2009,3,new1,2008
21,22,05/23/2008,May 2009,3267,0,288,0,1609,143,2009,5,new1,2008
21,22,05/23/2008,July 2009,7196,0,342,0,2091,284,2009,7,new1,2008
21,22,05/23/2008,October 2009,585,0,377,0,99,0,2009,10,new1,2008
21,22,05/23/2008,December 2009,5790,13,534,0,3903,109,2009,12,new2,2008
21,22,05/23/2008,March 2010,1299,0,0,0,50,0,2010,3,new2,2008
21,22,05/23/2008,May 2010,155,0,10,0,20,11,2010,5,new2,2008
21,22,05/23/2008,July 2010,148,0,132,0,1330,-1,2010,7,new2,2008
21,22,05/23/2008,October 2010,0,0,0,0,7,0,2010,10,new2,2008
21,22,05/23/2008,December 2010,148,0,0,0,108,0,2010,12,new3,2008
21,22,05/23/2008,March 2011,42,0,0,0,10,-2,2011,3,new3,2008
21,22,05/23/2008,Totals,61924,-2164,11892,346,267224,7525,,,total,2008
22,23,05/30/2008,July 2008,6757,-4737,2422,244,115622,-4790,2008,7,old,2008
22,23,05/30/2008,October 2008,4451,-144,124,0,4357,518,2008,10,old,2008
22,23,05/30/2008,December 2008,19583,-292,7871,170,126682,7885,2008,12,new1,2008
22,23,05/30/2008,March 2009,7562,232,263,57,16651,1702,2009,3,new1,2008
22,23,05/30/2008,May 2009,3260,-7,271,-17,1749,140,2009,5,new1,2008
22,23,05/30/2008,July 2009,7138,-58,342,0,2729,638,2009,7,new1,2008
